latitude,longitude,acq_date,acq_time,frp
30.61557,76.52287,2024-11-01,08:26,5.93
30.61962,76.56302,2024-11-01,08:26,4.13
30.54793,75.90939,2024-11-01,08:26,3.35
30.60109,76.42402,2024-11-01,08:26,3.27
30.47927,75.30925,2024-11-01,08:26,9.75
30.24707,73.35064,2024-11-01,08:26,3.59
30.51832,75.71079,2024-11-01,08:26,4.01
30.24078,75.70929,2024-11-01,08:26,2.62
30.26518,75.9482,2024-11-01,08:26,8.27
30.20932,75.48758,2024-11-01,08:26,2.14
30.28173,76.20107,2024-11-01,08:26,4.19
30.16429,75.13962,2024-11-01,08:26,4.33
30.24795,75.9924,2024-11-01,08:26,4.37
30.28552,76.37553,2024-11-01,08:26,3.32
30.29163,76.43893,2024-11-01,08:26,6.39
30.3096,76.62754,2024-11-01,08:26,6.58
30.15529,75.13256,2024-11-01,08:26,18.59
30.15573,75.13666,2024-11-01,08:26,10.66
30.24688,76.02526,2024-11-01,08:26,4.69
30.28723,76.43949,2024-11-01,08:26,2.87
30.17382,75.38841,2024-11-01,08:26,3.34
30.22603,75.90254,2024-11-01,08:26,7.12
30.16969,75.38898,2024-11-01,08:26,3.34
30.28783,76.44233,2024-11-01,08:26,3.53
30.17147,75.38797,2024-11-01,08:26,8.32
30.22269,75.90157,2024-11-01,08:26,3.94
30.1772,75.51733,2024-11-01,08:26,2.37
30.22951,76.00732,2024-11-01,08:26,2.39
30.15401,75.34321,2024-11-01,08:26,1.68
30.19846,75.75439,2024-11-01,08:26,9.16
30.23054,76.05875,2024-11-01,08:26,16.74
30.18814,75.73774,2024-11-01,08:26,4.66
30.18439,75.74274,2024-11-01,08:26,4.66
30.19714,75.86366,2024-11-01,08:26,68.9
30.20665,75.95452,2024-11-01,08:26,15.67
30.20713,75.95908,2024-11-01,08:26,15.67
30.08649,74.91914,2024-11-01,08:26,3.95
30.12617,75.27899,2024-11-01,08:26,2.39
30.13026,75.31663,2024-11-01,08:26,4.69
30.20764,76.04769,2024-11-01,08:26,5.33
30.12615,75.31721,2024-11-01,08:26,2.55
30.13756,75.42285,2024-11-01,08:26,5.53
30.16198,75.65178,2024-11-01,08:26,5.34
30.20667,76.08072,2024-11-01,08:26,4.42
30.16754,75.74503,2024-11-01,08:26,7.34
30.16241,75.73672,2024-11-01,08:26,1.57
30.17215,75.8716,2024-11-01,08:26,5.78
30.19046,76.04994,2024-11-01,08:26,5.82
30.12961,75.54578,2024-11-01,08:26,3.85
30.21799,76.41174,2024-11-01,08:26,7.53
30.17525,76.02852,2024-11-01,08:26,2.8
30.17096,76.02909,2024-11-01,08:26,2.8
30.06014,75.01348,2024-11-01,08:26,3.11
30.20853,76.4972,2024-11-01,08:26,4.29
30.15903,76.04005,2024-11-01,08:26,48.58
30.05186,75.08867,2024-11-01,08:26,3.56
30.11384,75.72086,2024-11-01,08:26,8.06
30.18147,76.40172,2024-11-01,08:26,5.39
30.10244,75.65102,2024-11-01,08:26,7.2
30.10828,75.70818,2024-11-01,08:26,11.63
30.17709,76.40229,2024-11-01,08:26,16.34
30.10122,75.72259,2024-11-01,08:26,6.0
30.04852,75.25182,2024-11-01,08:26,11.19
30.07658,75.52245,2024-11-01,08:26,5.59
30.11995,75.9522,2024-11-01,08:26,1.71
30.13175,76.07182,2024-11-01,08:26,2.26
30.17417,76.51154,2024-11-01,08:26,1.6
30.09599,75.63361,2024-11-01,08:26,1.69
30.17729,76.40082,2024-11-01,08:26,14.57
30.04974,75.25149,2024-11-01,08:26,12.47
30.07955,75.52161,2024-11-01,08:26,5.15
30.10131,75.72192,2024-11-01,08:26,6.68
30.13459,76.07508,2024-11-01,08:26,3.08
30.01813,76.19277,2024-11-01,08:26,2.08
30.06875,76.73808,2024-11-01,08:26,6.34
30.06727,76.76904,2024-11-01,08:26,3.39
30.21173,75.12038,2024-11-01,08:26,1.56
30.35862,76.53023,2024-11-01,08:26,4.36
30.09764,75.76733,2024-11-01,08:26,8.38
30.17558,76.51474,2024-11-01,08:26,1.85
30.0481,75.3876,2024-11-01,08:26,2.16
30.09776,75.84882,2024-11-01,08:26,5.45
30.07325,75.65884,2024-11-01,08:26,3.45
30.11408,76.08718,2024-11-01,08:26,14.36
30.06255,75.63816,2024-11-01,08:26,6.59
30.03575,75.42797,2024-11-01,08:26,1.9
30.07423,75.78852,2024-11-01,08:26,18.77
30.01656,75.36635,2024-11-01,08:26,2.48
30.06438,75.81699,2024-11-01,08:26,12.86
30.06484,75.82145,2024-11-01,08:26,12.86
30.0756,75.92498,2024-11-01,08:26,2.4
30.03843,75.61053,2024-11-01,08:26,6.21
30.05917,75.84946,2024-11-01,08:26,2.85
30.05441,75.88658,2024-11-01,08:26,2.19
30.06465,75.9864,2024-11-01,08:26,18.1
30.04187,75.80645,2024-11-01,08:26,6.1
30.0575,76.00127,2024-11-01,08:26,3.15
30.06988,76.2114,2024-11-01,08:26,4.93
30.03412,75.89846,2024-11-01,08:26,6.04
30.0387,75.94373,2024-11-01,08:26,15.98
30.05161,76.07198,2024-11-01,08:26,5.65
30.01609,75.80544,2024-11-01,08:26,8.08
30.03156,75.9585,2024-11-01,08:26,3.81
30.02047,75.89115,2024-11-01,08:26,3.63
30.04317,76.16261,2024-11-01,08:26,4.9
30.04363,76.16729,2024-11-01,08:26,4.9
30.04591,76.16543,2024-11-01,08:26,8.35
31.52998,75.1887,2024-11-01,08:28,3.65
31.56338,75.54578,2024-11-01,08:28,4.01
31.34987,73.65947,2024-11-01,08:28,7.93
31.50005,74.98802,2024-11-01,08:28,7.72
31.34607,73.66006,2024-11-01,08:28,6.42
31.52031,75.21657,2024-11-01,08:28,1.54
31.53846,75.47091,2024-11-01,08:28,7.84
31.46068,74.77721,2024-11-01,08:28,7.87
31.35051,73.86497,2024-11-01,08:28,10.76
31.49585,75.2244,2024-11-01,08:28,5.25
31.43122,74.65685,2024-11-01,08:28,4.0
31.44271,74.76308,2024-11-01,08:28,9.44
31.51461,75.44676,2024-11-01,08:28,8.27
31.51554,75.45576,2024-11-01,08:28,5.74
31.3232,73.72978,2024-11-01,08:28,14.65
31.48981,75.24744,2024-11-01,08:28,4.34
31.51824,75.52417,2024-11-01,08:28,5.26
31.31557,73.73097,2024-11-01,08:28,14.41
31.43015,74.76073,2024-11-01,08:28,3.51
31.49742,75.40364,2024-11-01,08:28,5.2
31.50794,75.50716,2024-11-01,08:28,5.17
31.30176,73.64505,2024-11-01,08:28,7.51
31.33124,73.90173,2024-11-01,08:28,6.53
31.32865,73.91341,2024-11-01,08:28,15.25
31.27807,73.50744,2024-11-01,08:28,2.32
31.32291,73.89737,2024-11-01,08:28,3.57
31.44979,75.06428,2024-11-01,08:28,3.31
31.45024,75.06855,2024-11-01,08:28,3.31
31.46993,75.25923,2024-11-01,08:28,2.59
31.49117,75.46822,2024-11-01,08:28,5.27
31.42801,74.89573,2024-11-01,08:28,10.66
31.44568,75.06486,2024-11-01,08:28,3.07
31.4698,75.29936,2024-11-01,08:28,20.69
31.31709,73.91518,2024-11-01,08:28,2.93
31.42394,74.89632,2024-11-01,08:28,10.66
31.46519,75.29552,2024-11-01,08:28,12.41
31.46563,75.29994,2024-11-01,08:28,20.69
31.50274,75.67035,2024-11-01,08:28,3.38
31.44291,75.20097,2024-11-01,08:28,9.5
31.26403,73.5855,2024-11-01,08:28,2.53
31.2794,73.72003,2024-11-01,08:28,4.95
31.437,75.18415,2024-11-01,08:28,2.18
31.42758,75.13274,2024-11-01,08:28,15.68
31.47466,75.60406,2024-11-01,08:28,2.61
31.42345,75.13332,2024-11-01,08:28,15.68
31.28031,73.7499,2024-11-01,08:28,2.72
31.43506,75.18358,2024-11-01,08:28,2.4
31.42578,75.13658,2024-11-01,08:28,14.62
31.99805,73.38271,2024-11-01,08:28,5.44
31.99273,73.47134,2024-11-01,08:28,18.31
31.99396,73.48218,2024-11-01,08:28,6.82
31.96699,73.2791,2024-11-01,08:28,4.28
31.97125,73.31628,2024-11-01,08:28,3.25
31.98894,73.47193,2024-11-01,08:28,5.32
31.99415,73.4729,2024-11-01,08:28,12.7
31.99543,73.48372,2024-11-01,08:28,12.58
31.96736,73.28097,2024-11-01,08:28,4.64
31.98532,73.49635,2024-11-01,08:28,5.96
31.94734,73.30575,2024-11-01,08:28,11.88
31.95934,73.40706,2024-11-01,08:28,5.14
31.96378,73.44469,2024-11-01,08:28,3.79
31.97332,73.5259,2024-11-01,08:28,33.8
31.99187,73.68505,2024-11-01,08:28,4.71
31.99765,73.73505,2024-11-01,08:28,3.37
31.94358,73.30636,2024-11-01,08:28,11.88
31.94421,73.31166,2024-11-01,08:28,11.88
31.94547,73.32227,2024-11-01,08:28,10.66
31.9461,73.32759,2024-11-01,08:28,5.26
31.96,73.44529,2024-11-01,08:28,3.79
31.98803,73.68565,2024-11-01,08:28,4.71
31.95495,73.50114,2024-11-01,08:28,3.81
31.95367,73.52345,2024-11-01,08:28,7.23
31.95431,73.52888,2024-11-01,08:28,7.23
31.92791,73.33591,2024-11-01,08:28,5.68
31.94987,73.52404,2024-11-01,08:28,3.66
31.9505,73.52949,2024-11-01,08:28,3.66
31.95745,73.58949,2024-11-01,08:28,2.71
31.96438,73.68369,2024-11-01,08:28,2.39
31.92661,73.39043,2024-11-01,08:28,7.2
31.96689,73.73982,2024-11-01,08:28,3.29
31.96752,73.74539,2024-11-01,08:28,4.31
31.96114,73.72372,2024-11-01,08:28,10.39
31.9642,73.81998,2024-11-01,08:28,6.43
31.90341,73.35609,2024-11-01,08:28,2.86
31.95963,73.84932,2024-11-01,08:28,4.95
31.84991,73.02894,2024-11-01,08:28,4.66
31.8856,73.43517,2024-11-01,08:28,1.76
31.99173,74.43859,2024-11-01,08:28,4.31
31.93166,73.917,2024-11-01,08:28,1.52
31.90058,73.67113,2024-11-01,08:28,20.05
31.90181,73.6822,2024-11-01,08:28,5.42
31.90242,73.68773,2024-11-01,08:28,11.61
31.88574,73.43201,2024-11-01,08:28,2.4
31.90397,73.68401,2024-11-01,08:28,3.97
31.97836,74.33216,2024-11-01,08:28,3.65
31.99047,74.44037,2024-11-01,08:28,5.76
31.88983,73.59676,2024-11-01,08:28,4.05
31.8982,73.66806,2024-11-01,08:28,9.2
31.90014,73.68459,2024-11-01,08:28,7.28
31.90078,73.69012,2024-11-01,08:28,7.28
31.8899,73.66375,2024-11-01,08:28,2.79
31.99073,74.59029,2024-11-01,08:28,3.36
31.89639,73.7869,2024-11-01,08:28,4.01
31.98491,74.64977,2024-11-01,08:28,1.4
31.87906,73.77254,2024-11-01,08:28,2.25
31.83722,73.44514,2024-11-01,08:28,2.42
31.93079,74.26675,2024-11-01,08:28,4.03
31.93144,74.27266,2024-11-01,08:28,4.38
31.82718,73.39226,2024-11-01,08:28,2.84
31.83783,73.48337,2024-11-01,08:28,7.25
31.87646,73.81843,2024-11-01,08:28,3.55
31.89055,73.94258,2024-11-01,08:28,3.91
31.92683,74.26734,2024-11-01,08:28,5.9
31.88218,73.90347,2024-11-01,08:28,14.98
31.81092,73.31911,2024-11-01,08:28,13.07
31.81154,73.3244,2024-11-01,08:28,10.67
31.95093,74.56275,2024-11-01,08:28,3.64
31.97931,74.82906,2024-11-01,08:28,4.38
31.99051,74.93564,2024-11-01,08:28,5.91
31.99096,74.93993,2024-11-01,08:28,6.18
31.91685,74.32314,2024-11-01,08:28,6.1
31.83953,73.66599,2024-11-01,08:28,5.78
31.84016,73.6715,2024-11-01,08:28,6.6
31.88774,74.09471,2024-11-01,08:28,5.23
31.91029,74.29994,2024-11-01,08:28,10.47
31.945,74.62201,2024-11-01,08:28,6.43
31.78849,73.25827,2024-11-01,08:28,10.56
31.79527,73.31623,2024-11-01,08:28,13.5
31.83633,73.6721,2024-11-01,08:28,4.99
31.95767,74.78078,2024-11-01,08:28,2.19
31.79152,73.31683,2024-11-01,08:28,13.5
31.9205,74.46912,2024-11-01,08:28,2.96
31.81676,73.60264,2024-11-01,08:28,5.14
31.77229,73.25018,2024-11-01,08:28,3.33
31.89369,74.33263,2024-11-01,08:28,1.91
31.91433,74.52564,2024-11-01,08:28,3.16
31.539,74.82084,2024-11-01,08:28,3.42
31.61557,75.56291,2024-11-01,08:28,3.54
31.61603,75.5675,2024-11-01,08:28,3.54
31.53495,74.82143,2024-11-01,08:28,2.79
31.61133,75.5635,2024-11-01,08:28,3.5
31.56075,75.18943,2024-11-01,08:28,11.26
31.58364,75.4154,2024-11-01,08:28,4.93
31.59178,75.49675,2024-11-01,08:28,6.21
31.59451,75.52407,2024-11-01,08:28,3.97
31.55838,75.20748,2024-11-01,08:28,4.0
31.58937,75.51553,2024-11-01,08:28,3.49
31.58982,75.52009,2024-11-01,08:28,4.99
31.55422,75.20806,2024-11-01,08:28,4.0
31.58604,75.52522,2024-11-01,08:28,4.99
31.55052,75.21302,2024-11-01,08:28,7.84
31.57551,75.46222,2024-11-01,08:28,3.59
31.57596,75.46674,2024-11-01,08:28,4.2
31.54883,75.2801,2024-11-01,08:28,4.96
31.56663,75.45885,2024-11-01,08:28,11.6
31.39932,73.90576,2024-11-01,08:28,13.99
31.57224,75.55952,2024-11-01,08:28,6.57
31.40183,73.90218,2024-11-01,08:28,21.13
31.39798,73.90278,2024-11-01,08:28,6.28
31.54811,75.27946,2024-11-01,08:28,5.46
31.56703,75.45787,2024-11-01,08:28,13.89
31.57376,75.5629,2024-11-01,08:28,6.77
31.51603,75.02026,2024-11-01,08:28,19.53
31.51192,75.02083,2024-11-01,08:28,19.53
31.47535,75.60266,2024-11-01,08:28,1.91
31.40506,75.02238,2024-11-01,08:28,16.22
31.37501,74.82267,2024-11-01,08:28,1.6
31.20555,73.41434,2024-11-01,08:28,1.53
31.31918,74.39281,2024-11-01,08:28,5.32
31.20994,73.48311,2024-11-01,08:28,3.4
31.32313,74.50029,2024-11-01,08:28,8.97
31.31915,74.50087,2024-11-01,08:28,4.41
31.20489,73.57012,2024-11-01,08:28,3.3
31.39359,75.26891,2024-11-01,08:28,11.7
31.15714,73.20108,2024-11-01,08:28,2.55
31.20112,73.57072,2024-11-01,08:28,3.3
31.20206,73.77864,2024-11-01,08:28,3.41
31.34709,75.2267,2024-11-01,08:28,1.17
31.27711,74.59821,2024-11-01,08:28,2.74
31.2895,74.71429,2024-11-01,08:28,1.32
31.31545,75.00074,2024-11-01,08:28,4.6
31.31994,75.26091,2024-11-01,08:28,6.74
31.31947,75.25656,2024-11-01,08:28,6.74
31.29865,75.06299,2024-11-01,08:28,7.54
31.2959,75.03755,2024-11-01,08:28,5.35
31.26857,74.78778,2024-11-01,08:28,3.23
31.23407,74.37206,2024-11-01,08:28,2.29
31.2779,74.72424,2024-11-01,08:28,2.11
31.27629,74.63719,2024-11-01,08:28,1.16
31.12624,73.36092,2024-11-01,08:28,3.41
31.27829,74.72417,2024-11-01,08:28,1.82
31.99035,73.4735,2024-11-01,08:28,7.65
31.66071,75.37736,2024-11-01,08:28,2.61
31.50022,73.92999,2024-11-01,08:28,6.88
31.73125,76.01968,2024-11-01,08:28,3.39
31.66396,75.36783,2024-11-01,08:28,11.76
31.65971,75.32768,2024-11-01,08:28,2.69
31.50278,73.91824,2024-11-01,08:28,4.37
31.48638,73.67966,2024-11-01,08:28,6.78
31.50119,73.92762,2024-11-01,08:28,5.81
31.66456,75.36881,2024-11-01,08:28,12.7
31.73201,76.02144,2024-11-01,08:28,3.19
31.48873,73.67686,2024-11-01,08:28,11.73
31.67164,75.22819,2024-11-01,08:28,14.31
31.67119,75.22379,2024-11-01,08:28,7.23
31.68164,75.28508,2024-11-01,08:28,4.81
31.60824,74.5809,2024-11-01,08:28,3.92
31.68717,75.29781,2024-11-01,08:28,10.37
31.61846,74.63827,2024-11-01,08:28,1.63
31.53856,73.91048,2024-11-01,08:28,12.13
31.53793,73.90488,2024-11-01,08:28,6.11
31.6251,74.6622,2024-11-01,08:28,4.64
31.62467,74.6581,2024-11-01,08:28,4.64
31.68658,75.16825,2024-11-01,08:28,3.03
31.32183,75.31834,2024-11-01,08:28,9.61
31.27948,74.92475,2024-11-01,08:28,9.99
31.27903,74.92059,2024-11-01,08:28,7.52
31.25958,74.74344,2024-11-01,08:28,1.87
31.326,75.31776,2024-11-01,08:28,9.61
31.32553,75.31337,2024-11-01,08:28,14.79
31.95939,74.9575,2024-11-01,08:28,2.45
31.84532,73.92641,2024-11-01,08:28,4.03
31.9641,75.04456,2024-11-01,08:28,1.8
31.79237,73.49055,2024-11-01,08:28,3.51
31.8928,74.39964,2024-11-01,08:28,6.45
31.80893,73.67077,2024-11-01,08:28,9.89
31.87542,74.27505,2024-11-01,08:28,2.47
31.88946,74.40625,2024-11-01,08:28,6.45
31.95151,75.08617,2024-11-01,08:28,2.62
31.79746,73.67257,2024-11-01,08:28,13.58
31.83637,74.06142,2024-11-01,08:28,3.3
31.8596,74.27743,2024-11-01,08:28,3.7
31.89163,74.40189,2024-11-01,08:28,8.12
31.87353,74.27749,2024-11-01,08:28,4.85
31.79985,73.6747,2024-11-01,08:28,12.11
31.83715,74.06358,2024-11-01,08:28,2.8
31.86166,74.27927,2024-11-01,08:28,3.04
31.78131,73.61629,2024-11-01,08:28,4.69
31.84776,74.19173,2024-11-01,08:28,2.85
31.88786,74.5501,2024-11-01,08:28,8.68
31.759,73.46015,2024-11-01,08:28,12.63
31.76409,73.50311,2024-11-01,08:28,14.24
31.77497,73.62838,2024-11-01,08:28,3.11
31.78073,73.67767,2024-11-01,08:28,11.43
31.83199,74.12307,2024-11-01,08:28,4.52
31.8611,74.41858,2024-11-01,08:28,3.5
31.77949,73.73396,2024-11-01,08:28,2.33
31.85115,74.36528,2024-11-01,08:28,10.71
31.89255,74.74308,2024-11-01,08:28,4.19
31.84718,74.36587,2024-11-01,08:28,4.58
31.88849,74.74366,2024-11-01,08:28,6.28
31.88939,74.75201,2024-11-01,08:28,2.4
31.89479,74.84081,2024-11-01,08:28,2.09
31.73254,73.46436,2024-11-01,08:28,9.76
31.8287,74.30821,2024-11-01,08:28,2.97
31.88075,74.82568,2024-11-01,08:28,3.92
31.86019,74.67184,2024-11-01,08:28,2.11
31.87756,74.83469,2024-11-01,08:28,4.83
31.75137,73.72707,2024-11-01,08:28,7.12
31.89774,75.06653,2024-11-01,08:28,16.46
31.82067,74.38194,2024-11-01,08:28,4.13
31.90082,75.13697,2024-11-01,08:28,8.65
31.89667,75.13755,2024-11-01,08:28,4.17
31.87102,74.9304,2024-11-01,08:28,4.55
31.89827,75.23584,2024-11-01,08:28,6.7
31.89409,75.23641,2024-11-01,08:28,6.7
31.8658,75.00076,2024-11-01,08:28,2.91
31.82991,74.73519,2024-11-01,08:28,2.52
31.71592,73.82857,2024-11-01,08:28,4.26
31.67633,73.51149,2024-11-01,08:28,3.72
31.65538,73.39518,2024-11-01,08:28,2.93
31.66632,73.4912,2024-11-01,08:28,2.99
31.66693,73.49657,2024-11-01,08:28,5.11
31.75415,74.1367,2024-11-01,08:28,2.74
31.71469,73.8308,2024-11-01,08:28,3.92
31.67337,73.51419,2024-11-01,08:28,2.44
31.65555,73.39745,2024-11-01,08:28,3.79
31.66702,73.49332,2024-11-01,08:28,8.73
31.65243,73.40335,2024-11-01,08:28,1.86
31.84281,75.12173,2024-11-01,08:28,1.94
31.68961,73.78377,2024-11-01,08:28,5.67
31.69801,73.85609,2024-11-01,08:28,7.57
31.78432,74.65708,2024-11-01,08:28,3.77
31.72412,74.18838,2024-11-01,08:28,5.22
31.7664,74.60558,2024-11-01,08:28,13.52
31.76684,74.60965,2024-11-01,08:28,13.52
31.79469,74.90573,2024-11-01,08:28,11.49
31.62356,73.41873,2024-11-01,08:28,3.05
31.83309,75.31136,2024-11-01,08:28,2.4
31.83679,75.34724,2024-11-01,08:28,3.02
31.8028,75.06118,2024-11-01,08:28,3.56
31.75873,74.68584,2024-11-01,08:28,8.68
31.75917,74.68996,2024-11-01,08:28,9.94
31.65314,73.77251,2024-11-01,08:28,2.89
31.64866,73.76758,2024-11-01,08:28,4.96
31.64483,73.76818,2024-11-01,08:28,4.96
31.6078,73.4809,2024-11-01,08:28,4.15
31.80475,75.28358,2024-11-01,08:28,5.31
31.7958,75.32104,2024-11-01,08:28,7.59
31.79599,75.4077,2024-11-01,08:28,2.68
31.59624,73.58118,2024-11-01,08:28,4.99
31.70306,74.54768,2024-11-01,08:28,5.79
31.77484,75.32394,2024-11-01,08:28,3.23
31.69572,74.63244,2024-11-01,08:28,2.64
31.76759,75.37959,2024-11-01,08:28,3.42
31.6958,74.63531,2024-11-01,08:28,2.32
31.56934,73.6035,2024-11-01,08:28,3.81
31.59057,73.78367,2024-11-01,08:28,4.26
31.62384,74.10487,2024-11-01,08:28,4.03
31.75459,75.33368,2024-11-01,08:28,6.44
31.76259,75.41008,2024-11-01,08:28,4.24
31.58035,73.79651,2024-11-01,08:28,6.57
31.53894,73.50978,2024-11-01,08:28,14.77
31.57845,73.84758,2024-11-01,08:28,2.77
31.75603,75.47073,2024-11-01,08:28,4.82
31.5746,73.84818,2024-11-01,08:28,1.99
31.65369,74.54962,2024-11-01,08:28,6.33
31.75368,75.48952,2024-11-01,08:28,5.72
31.55161,73.68363,2024-11-01,08:28,7.52
31.55925,73.74931,2024-11-01,08:28,9.72
31.64969,74.55021,2024-11-01,08:28,6.33
31.55415,73.73892,2024-11-01,08:28,4.78
31.55542,73.74991,2024-11-01,08:28,23.95
31.56882,73.86606,2024-11-01,08:28,9.23
31.74522,75.49068,2024-11-01,08:28,2.65
31.72431,75.3288,2024-11-01,08:28,3.23
31.57327,73.97373,2024-11-01,08:28,2.6
31.63895,74.60116,2024-11-01,08:28,2.56
31.48663,73.84711,2024-11-01,08:28,3.11
31.4912,73.92001,2024-11-01,08:28,7.61
31.48734,73.92059,2024-11-01,08:28,7.61
31.64623,75.36121,2024-11-01,08:28,2.54
31.48671,73.94915,2024-11-01,08:28,4.07
31.65566,75.49266,2024-11-01,08:28,7.5
31.47897,73.9846,2024-11-01,08:28,5.03
31.62436,75.3145,2024-11-01,08:28,1.92
31.47441,74.0485,2024-11-01,08:28,5.99
31.60488,75.29022,2024-11-01,08:28,5.81
31.6219,75.45586,2024-11-01,08:28,9.99
31.59706,75.25549,2024-11-01,08:28,4.08
31.59381,75.26488,2024-11-01,08:28,2.03
31.43602,73.84928,2024-11-01,08:28,10.23
31.62028,75.56693,2024-11-01,08:28,3.54
31.82093,74.76816,2024-11-01,20:51,0.49
31.25873,76.92641,2024-11-01,20:51,0.38
31.25095,76.92904,2024-11-01,20:51,0.66
31.65436,74.1777,2024-11-01,20:51,0.5
31.61102,74.40584,2024-11-01,20:51,1.09
31.36055,75.28822,2024-11-01,20:51,2.09
30.79826,75.88264,2024-11-01,20:51,2.19
30.72894,76.2345,2024-11-01,20:51,0.4
30.86302,75.40787,2024-11-01,20:51,0.99
30.79751,75.8869,2024-11-01,20:51,2.39
30.89129,75.6096,2024-11-01,20:51,0.6
30.90161,75.91383,2024-11-01,20:51,0.37
30.91388,76.12698,2024-11-01,20:51,2.46
30.91729,76.12778,2024-11-01,20:51,1.17
31.20104,75.19018,2024-11-01,20:51,0.51
31.2247,75.4263,2024-11-01,20:51,0.98
31.12297,76.09689,2024-11-01,20:51,0.68
31.48816,73.98648,2024-11-01,20:51,1.04
30.82814,75.40146,2024-11-01,20:51,0.41
30.46993,76.60123,2024-11-01,20:51,0.42
30.13728,76.18392,2024-11-01,20:51,0.48
30.07091,74.2905,2024-11-01,20:51,0.87
30.07065,75.36347,2024-11-02,08:07,9.38
30.14318,75.88296,2024-11-02,08:07,4.13
30.04662,75.2429,2024-11-02,08:07,2.7
30.10598,75.66404,2024-11-02,08:07,1.92
30.12837,75.82579,2024-11-02,08:07,3.07
30.03698,75.2609,2024-11-02,08:07,5.56
30.11054,75.77718,2024-11-02,08:07,10.1
30.11883,75.86099,2024-11-02,08:07,5.85
30.21721,76.57745,2024-11-02,08:07,8.04
30.08688,75.65845,2024-11-02,08:07,3.06
30.17794,76.3139,2024-11-02,08:07,13.95
30.06953,75.56036,2024-11-02,08:07,3.72
30.09749,75.75831,2024-11-02,08:07,3.32
30.07781,75.64321,2024-11-02,08:07,5.11
30.01794,75.24786,2024-11-02,08:07,1.91
30.07445,75.64384,2024-11-02,08:07,5.11
30.16882,76.32433,2024-11-02,08:07,1.4
30.16266,76.38268,2024-11-02,08:07,7.72
30.00533,75.27938,2024-11-02,08:07,1.65
30.02465,75.43855,2024-11-02,08:07,16.06
30.12286,76.2187,2024-11-02,08:07,2.62
30.05119,75.72438,2024-11-02,08:07,2.56
30.11944,76.21931,2024-11-02,08:07,2.62
30.14146,76.38205,2024-11-02,08:07,1.44
30.06631,75.85781,2024-11-02,08:07,2.85
30.04529,75.80622,2024-11-02,08:07,3.09
30.05508,75.87695,2024-11-02,08:07,1.37
30.06155,75.97434,2024-11-02,08:07,3.46
30.02767,75.75419,2024-11-02,08:07,7.22
30.08058,76.1393,2024-11-02,08:07,3.3
30.0823,76.152,2024-11-02,08:07,1.61
30.02257,75.7424,2024-11-02,08:07,7.51
30.04039,75.87111,2024-11-02,08:07,5.52
30.01862,75.73889,2024-11-02,08:07,7.51
30.01919,75.74302,2024-11-02,08:07,7.51
30.00226,75.7207,2024-11-02,08:07,6.74
30.00158,75.71974,2024-11-02,08:07,4.73
30.02458,75.93271,2024-11-02,08:07,3.4
30.02527,75.96259,2024-11-02,08:07,1.1
30.11793,76.69196,2024-11-02,08:07,6.53
30.01182,76.19377,2024-11-02,08:07,1.21
30.06873,76.69605,2024-11-02,08:07,6.41
31.35351,73.85265,2024-11-02,08:07,5.26
31.33533,73.75223,2024-11-02,08:07,2.04
31.33656,73.76026,2024-11-02,08:07,5.22
31.31152,73.64104,2024-11-02,08:07,2.46
31.33104,73.83603,2024-11-02,08:07,1.16
31.48761,74.91975,2024-11-02,08:07,8.89
31.30853,73.73289,2024-11-02,08:07,5.98
31.2657,73.47633,2024-11-02,08:07,2.46
31.51452,75.15702,2024-11-02,08:07,9.99
30.43021,75.10842,2024-11-02,08:07,1.49
30.44326,75.22302,2024-11-02,08:07,5.28
30.47217,75.47445,2024-11-02,08:07,4.31
30.59999,76.42864,2024-11-02,08:07,32.87
30.51025,75.79588,2024-11-02,08:07,11.59
30.49872,75.73788,2024-11-02,08:07,28.52
30.16142,73.50304,2024-11-02,08:07,18.6
30.24693,74.05621,2024-11-02,08:07,10.97
30.31881,74.5341,2024-11-02,08:07,2.48
30.40834,75.17107,2024-11-02,08:07,1.51
30.25242,74.18213,2024-11-02,08:07,8.67
30.27999,74.36523,2024-11-02,08:07,5.81
30.56886,76.40733,2024-11-02,08:07,12.4
30.44851,75.57644,2024-11-02,08:07,10.12
30.41386,75.35458,2024-11-02,08:07,2.17
30.46497,75.76984,2024-11-02,08:07,8.83
30.34974,74.97819,2024-11-02,08:07,4.94
30.46159,75.77047,2024-11-02,08:07,8.83
30.54816,76.43786,2024-11-02,08:07,8.1
31.97017,73.27686,2024-11-02,08:07,4.31
31.96687,73.27757,2024-11-02,08:07,14.34
31.87706,73.90948,2024-11-02,08:07,3.41
31.90067,74.06749,2024-11-02,08:07,3.36
31.89736,74.06817,2024-11-02,08:07,2.88
31.90279,74.10471,2024-11-02,08:07,14.77
31.93105,74.29597,2024-11-02,08:07,2.84
31.93165,74.30006,2024-11-02,08:07,2.84
31.93345,74.31229,2024-11-02,08:07,5.29
31.97881,74.62373,2024-11-02,08:07,13.38
31.97941,74.62785,2024-11-02,08:07,13.38
31.75834,73.19991,2024-11-02,08:07,2.5
31.93964,74.42461,2024-11-02,08:07,9.23
31.96287,74.58455,2024-11-02,08:07,2.77
31.76772,73.34832,2024-11-02,08:07,1.82
31.81213,73.66013,2024-11-02,08:07,5.86
31.85607,73.95137,2024-11-02,08:07,3.44
